ts,product_id,funding_rate,open_interest,mark_price,index_price,basis
1787014800,BTC-PERP-INTX,8e-06,2127.5974,64246.95,64235.26686219687,0.00018188
1787014800,ETH-PERP-INTX,8e-06,27280.1072,1903.955,1903.7624165,0.00010116
1787014800,SOL-PERP-INTX,2e-06,137476.487,75.7385,75.73593994375,3.38e-05
1787014800,XRP-PERP-INTX,4e-06,4863661.0,0.99845,0.99845116253125,-1.16e-06
1787014800,DOGE-PERP-INTX,8e-06,15265055.0,0.07013,0.070127069275,4.179e-05
1787014800,ADA-PERP-INTX,0.0,1988948.0,0.1738,0.17379276575,4.163e-05
1787014800,AVAX-PERP-INTX,3e-06,112466.601,6.356,6.355488408214286,8.05e-05
1787014800,LINK-PERP-INTX,4e-06,84919.67,9.474,9.4749090190625,-9.594e-05
1787014800,DOT-PERP-INTX,4.6e-05,170995.1,0.7555,0.7555584169166666,-7.732e-05
1787014800,LTC-PERP-INTX,1e-05,15497.34,44.48,44.469685040625,0.00023195
1787014800,BCH-PERP-INTX,8e-06,3054.74,204.455,204.4335530625,0.00010491
1787014800,NEAR-PERP-INTX,-4e-06,745353.8,1.63875,1.638654716666667,5.815e-05
1787014800,ATOM-PERP-INTX,-3.6e-05,36579.3,1.422,1.42250887125,-0.00035773
1787014800,UNI-PERP-INTX,2.6e-05,267484.34,3.2635,3.262911184285714,0.00018046
1787014800,APT-PERP-INTX,-2.5e-05,110433.5,0.531,0.53105776645,-0.00010878
1787014800,ARB-PERP-INTX,-8e-06,2039791.9,0.07501,0.075005334075,6.221e-05
1787014800,OP-PERP-INTX,4.7e-05,242629.2,0.0836,0.083666380545,-0.0007934
1787014800,SUI-PERP-INTX,1.1e-05,1142964.2,0.6728,0.6727842785,2.337e-05
1787014800,INJ-PERP-INTX,-1.8e-05,20306.8,4.057,4.057225785416667,-5.565e-05
1787014800,AAVE-PERP-INTX,1.2e-05,6883.98,88.58,88.54922417499999,0.00034756
1787014800,ENA-PERP-INTX,-1.7e-05,4518843.0,0.082935,0.0829962864375,-0.00073842
1787014800,HBAR-PERP-INTX,1.5e-05,4670267.0,0.065925,0.065914892265,0.00015335
1787014800,ONDO-PERP-INTX,-1.8e-05,787763.0,0.3323,0.332519836,-0.00066112
1787014800,1000PEPE-PERP-INTX,-7e-06,141950815.0,0.00257,0.002571613427083333,-0.0006274
1787014800,1000SHIB-PERP-INTX,-4e-06,22211243.0,0.0044655,0.0044673275825,-0.0004091
1787014800,XLM-PERP-INTX,-1e-05,1532796.0,0.156665,0.156679546175,-9.284e-05
1787014800,ZEC-PERP-INTX,1.2e-05,1576.11,513.74,513.7427336599679,-5.32e-06
1787014800,COIN50-PERP-INTX,1.5e-05,2684.812,243.34,243.2527372736773,0.00035873
1787018400,BTC-PERP-INTX,8e-06,2129.439,64138.75,64127.62039810937,0.00017355
1787018400,ETH-PERP-INTX,7e-06,26940.5913,1896.295,1895.990404625,0.00016065
1787018400,SOL-PERP-INTX,1e-06,138553.257,75.4215,75.40130128125,0.00026788
1787018400,XRP-PERP-INTX,4e-06,4782331.0,0.99395,0.9940315390625,-8.203e-05
1787018400,DOGE-PERP-INTX,7e-06,14921281.0,0.069895,0.06990544342857143,-0.00014939
1787018400,ADA-PERP-INTX,3e-06,2050902.0,0.1719,0.1719238589583333,-0.00013878
1787018400,AVAX-PERP-INTX,5e-06,112008.581,6.3105,6.310312692857143,2.968e-05
1787018400,LINK-PERP-INTX,4e-06,84475.4,9.4025,9.403763229687499,-0.00013433
1787018400,DOT-PERP-INTX,3e-05,150050.1,0.747,0.7472606350000001,-0.00034879
1787018400,LTC-PERP-INTX,1.4e-05,15572.76,44.28,44.275673125,9.773e-05
1787018400,BCH-PERP-INTX,1e-05,3033.405,203.125,203.03111515625,0.00046242
1787018400,NEAR-PERP-INTX,-2e-06,743223.9,1.63565,1.635270064583333,0.00023234
1787018400,ATOM-PERP-INTX,-3.3e-05,30853.1,1.4225,1.42369640625,-0.00084035
1787018400,UNI-PERP-INTX,2.4e-05,265268.72,3.253,3.251549721428571,0.00044603
1787018400,APT-PERP-INTX,-1.6e-05,110376.6,0.52825,0.52814678475,0.00019543
1787018400,ARB-PERP-INTX,1e-06,2031010.0,0.07444,0.07441386665,0.00035119
1787018400,OP-PERP-INTX,4e-05,241885.0,0.0827,0.08272893309999999,-0.00034973
1787018400,SUI-PERP-INTX,1e-05,1129330.5,0.6693,0.6693625208333334,-9.34e-05
1787018400,INJ-PERP-INTX,-1.7e-05,20404.0,4.0185,4.02071265625,-0.00055031
1787018400,AAVE-PERP-INTX,1.5e-05,6865.67,88.0,87.98591746428569,0.00016005
1787018400,ENA-PERP-INTX,-1.6e-05,4714332.0,0.082215,0.08227367443749999,-0.00071316
1787018400,HBAR-PERP-INTX,1.6e-05,4605360.0,0.06569,0.06565865694999999,0.00047736
1787018400,ONDO-PERP-INTX,-1.4e-05,763638.0,0.33015,0.3304167415624999,-0.00080729
1787018400,1000PEPE-PERP-INTX,-7e-06,160309403.0,0.0025565,0.00255673649375,-9.25e-05
1787018400,1000SHIB-PERP-INTX,-1.1e-05,22211243.0,0.0044255,0.004428810712499999,-0.00074754
1787018400,XLM-PERP-INTX,-7e-06,1537818.0,0.155935,0.155967252375,-0.00020679
1787018400,ZEC-PERP-INTX,1.3e-05,1597.5,511.295,511.1340143392581,0.00031496
1787018400,COIN50-PERP-INTX,1.6e-05,2684.646,242.6,242.5359701131215,0.000264
