ts,product_id,funding_rate,open_interest,mark_price,index_price,basis
1785373200,BTC-PERP-INTX,9e-06,2030.5247,63688.55,63667.04,0.00033785
1785373200,ETH-PERP-INTX,1.1e-05,37096.145,1899.255,1898.61,0.00033972
1785373200,SOL-PERP-INTX,3e-06,208076.302,73.2815,73.28,2.047e-05
1785373200,XRP-PERP-INTX,6e-06,4838721.0,1.07035,1.0701,0.00023362
1785373200,DOGE-PERP-INTX,7e-06,22771008.0,0.070135,0.07016,-0.00035633
1785373200,ADA-PERP-INTX,-1e-06,2085104.0,0.162,0.162,0.0
1785373200,AVAX-PERP-INTX,-1e-05,62276.903,6.3975,6.4,-0.00039063
1785373200,LINK-PERP-INTX,2.1e-05,98376.04,8.3035,8.299,0.00054223
1785373200,DOT-PERP-INTX,-7.6e-05,484063.3,0.7635,0.763,0.00065531
1785373200,LTC-PERP-INTX,9e-06,13801.37,45.11,45.1,0.00022173
1785373200,BCH-PERP-INTX,-6e-06,3271.23,208.77,208.84,-0.00033518
1785373200,NEAR-PERP-INTX,1.1e-05,639496.8,1.61295,1.612,0.00058933
1785373200,ATOM-PERP-INTX,-2.6e-05,19694.0,1.2785,1.279,-0.00039093
1785373200,UNI-PERP-INTX,2e-06,135810.01,3.9775,3.978,-0.00012569
1785373200,APT-PERP-INTX,-2e-06,85666.5,0.5635,0.5632,0.00053267
1785373200,ARB-PERP-INTX,0.0,1463342.6,0.078985,0.079,-0.00018987
1785373200,OP-PERP-INTX,-6e-06,507331.7,0.0886,0.089,-0.00449438
1785373200,SUI-PERP-INTX,4e-06,910337.9,0.68305,0.6831,-7.32e-05
1785373200,INJ-PERP-INTX,-1.9e-05,25603.7,4.611,4.616,-0.00108319
1785373200,AAVE-PERP-INTX,1e-06,6770.65,94.57,94.62,-0.00052843
1785373200,ENA-PERP-INTX,-6e-06,4403575.0,0.07819,0.0782,-0.00012788
1785373200,HBAR-PERP-INTX,8e-06,4808648.0,0.06801,0.06799,0.00029416
1785373200,ONDO-PERP-INTX,1e-06,429321.0,0.4015,0.40184,-0.00084611
1785373200,1000PEPE-PERP-INTX,4e-06,123132009.0,0.0027205,0.00272,0.00018382
1785373200,1000SHIB-PERP-INTX,-1.9e-05,15834864.0,0.004656,0.00465,0.00129032
1785373200,XLM-PERP-INTX,-6e-06,1608598.0,0.17107,0.17115,-0.00046743
1785373200,ZEC-PERP-INTX,8e-06,1972.7,465.455,465.5,-9.667e-05
