ts,product_id,funding_rate,open_interest,mark_price,index_price,basis
1785024619,BTC-PERP-INTX,-5e-06,2057.4131,64348.45,64350.37,-2.984e-05
1785024619,ETH-PERP-INTX,0.0,45133.2336,1875.035,1875.0,1.867e-05
1785024619,SOL-PERP-INTX,0.0,243550.208,74.5275,74.53,-3.354e-05
1785024619,XRP-PERP-INTX,-1e-06,4717583.0,1.09775,1.098,-0.00022769
1785024619,DOGE-PERP-INTX,7e-06,25201557.0,0.071725,0.07172,6.972e-05
1785024619,ADA-PERP-INTX,-1.9e-05,2248440.0,0.16465,0.1649,-0.00151607
1785024619,AVAX-PERP-INTX,2e-06,61798.539,6.7825,6.78,0.00036873
1785024619,LINK-PERP-INTX,2e-06,93257.04,8.378,8.376,0.00023878
1785024619,DOT-PERP-INTX,-1.4e-05,292423.9,0.815,0.816,-0.00122549
1785024619,LTC-PERP-INTX,3e-06,14037.54,46.495,46.52,-0.0005374
1785024619,BCH-PERP-INTX,-2e-06,3622.237,209.535,209.58,-0.00021472
1785024619,NEAR-PERP-INTX,1.7e-05,635268.9,1.79035,1.791,-0.00036293
1785024619,ATOM-PERP-INTX,-2e-06,25498.2,1.3815,1.383,-0.0010846
1785024619,UNI-PERP-INTX,-1e-05,134188.27,3.668,3.67,-0.00054496
1785024619,APT-PERP-INTX,2.7e-05,61047.8,0.61145,0.6117,-0.0004087
1785024619,ARB-PERP-INTX,1.3e-05,1033609.9,0.08225,0.0824,-0.00182039
1785024619,OP-PERP-INTX,4.3e-05,458167.4,0.09215,0.092,0.00163043
1785024619,SUI-PERP-INTX,1e-06,929941.6,0.71115,0.7114,-0.00035142
1785024619,INJ-PERP-INTX,2.7e-05,39954.2,5.0915,5.095,-0.00068695
1785024619,AAVE-PERP-INTX,1e-05,6562.37,92.085,92.1,-0.00016287
1785024619,ENA-PERP-INTX,-1.3e-05,4068583.0,0.0859,0.086,-0.00116279
1785024619,HBAR-PERP-INTX,3e-06,5166512.0,0.070905,0.0709,7.052e-05
1785024619,ONDO-PERP-INTX,1e-05,425416.0,0.3779,0.3781,-0.00052896
1785024619,1000PEPE-PERP-INTX,-1.2e-05,115818352.0,0.002747,0.00274,0.00255474
1785024619,1000SHIB-PERP-INTX,-3.2e-05,21646049.0,0.004899,0.0049,-0.00020408
1785024619,XLM-PERP-INTX,-1.3e-05,1360865.0,0.177935,0.177943,-4.496e-05
1785024619,ZEC-PERP-INTX,-4e-06,1969.75,485.11,485.0,0.0002268
